file	entry	name	rarity	tier	source	flags	decision	proposed_value	proposed_source	notes
item	11	Spear of Longinus X	5.5	Epic	Evangelion					
item	12	Invisible Air	4.0	Elite	Fate					
item	13	Gae Buidhe	4.2	Elite	Fate					
item	14	Gae Dearg	4.8	Elite	Fate					
item	15	Gram	6.0	Legendary	DxD					
item	16	Durandal	5.3	Epic	DxD					
item	17	Sword Birth	5.0	Epic	DxD					
item	18	A skeleton	0.3	Trash	Generic					
item	19	Auric Tesla Armor	7.0	Mythical	Calamity Mod					
item	20	Enuma Elish	8.7	Divine	Fate	REF				
item	21	Pokeball Set	3.3	Rare	Pokemon					
item	22	Inverted Spear of Heaven	5.3	Epic	Jujutsu Kaisen					
item	23	Cornucopia	3.9	Rare	Generic					
item	24	Tome of the Erdtree	4.7	Elite	Elden Ring					
item	25	Tome of the Grand Rizzard	4.0	Elite	Generic					
item	26	Tricksters Book of Illusions	4.3	Elite	Generic					
item	27	Dragon Ball	2.3	Uncommon	Dragon Ball	REF				
item	28	Stone Mask	4.7	Elite	JoJo					
item	29	Stone of Aja	4.2	Elite	JoJo					
item	30	Grimoire of the Twice Dead Death Mage	5.7	Epic	Death Mage					
item	31	Grimoire of the White Mage	4.1	Elite	Generic					
item	32	Grimoire of the Pyromancer	4.3	Elite	Generic					
item	33	Grimoire of the Cryomancer	4.2	Elite	Generic					
item	34	Grimoire of the Aeromancer	4.4	Elite	Generic					
item	35	Alchemilia	3.6	Rare	Generic					
item	36	The Assembly	5.2	Epic	Generic	REF				
item	37	Bar of Vibranium	5.1	Epic	Marvel					
item	38	Angel Ring	4.7	Elite	Modded Minecraft					
item	39	Black Barrel	7.4	Mythical	Fate	REF				
item	40	Black Key Rites	4.2	Elite	Fate					
item	41	Shroud of Martin	4.5	Elite	Fate					
item	42	Enkidu	8.4	Divine	Fate					
item	43	A pair of very comfortable socks	0.1	Trash	Generic					
item	44	Character Card Destiny's Child	5.6	Epic	Generic					
item	45	HF Murasama	4.7	Elite	Metal Gear Rising Revengeance					
item	46	Playful Cloud	4.1	Elite	Jujutsu Kaisen					
item	47	Pokedex	3.3	Rare	Pokemon					
item	48	The Infinite Magazine	4.0	Elite	Generic					
item	49	Ticket to Belethor's General Goods	4.2	Elite	Skyrim					
item	50	Hito Hito no Mi	4.0	Elite	One Piece					
item	51	Triactis True Paladinian Mage-Hammer of Might	7.1	Mythical	Calamity Mod					
item	52	Ticket to the ITOPOD	3.0	Rare	NGU Idle					
item	53	Tome of Hands	3.7	Rare	Generic					
item	54	Furniture Catalog	2.5	Uncommon	Generic					
item	55	Abyssal Diving Suit	4.2	Elite	Calamity Mod					
item	56	Grand Gelatin	4.8	Elite	Calamity Mod					
item	57	Ring of Swiftness	2.1	Uncommon	Generic					
item	58	Sand Cloak	2.8	Uncommon	Generic					
item	59	Ambrosial Ampule	5.8	Epic	Calamity Mod					
item	60	Bloom Stone	3.2	Rare	Calamity Mod					
item	61	Butcher's Bag of Infinite Meat	1.7	Common	Generic					
item	62	Living Dew	5.2	Epic	Calamity Mod					
item	63	Permafrost's Concoction	6.2	Legendary	Calamity Mod					
item	64	THE Stop Sign	4.5	Elite	Generic					
item	65	Trinket of Chi	2.3	Uncommon	Calamity Mod					
item	66	Evasion Scarf	3.7	Rare	Calamity Mod					
item	67	Grimoire of Hemomancy	4.6	Elite	Black Clover					
item	68	Grimoire of Pyromancy	4.8	Elite	Black Clover					
item	69	Tome of Vector Magic	3.6	Rare	Soul Eater					
item	70	Boar Vessel 600-500 BC Etruscan ceramic	0.1	Trash	Generic					
item	71	Shitty Copper	1.6	Common	Generic					
item	72	Belt of Giant Strength	3.7	Rare	DnD					
item	73	Blackrazor	5.5	Epic	DnD					
item	74	Verminshroud	4.2	Elite	DnD					
item	75	Topaz Annihilator	4.7	Elite	DnD					
item	76	Hypnos' Mask	3.5	Rare	Generic					
item	77	Blade Smith	5.1	Epic	DxD					
item	78	Dimension Lost	8.2	Divine	DxD	REF				
item	79	Sephiroth Graal	7.4	Mythical	DxD					
item	80	Alchemist's Cauldron	3.6	Rare	Generic					
item	81	Dragon Vessel Intermediate	4.2	Elite	Generic					
item	82	Dragon Vessel Major	5.3	Epic	Generic					
item	83	Absorption Line	4.7	Elite	DxD					
item	84	Dreadon's Gaming Chair	4.9	Elite	Calamity Mod					
item	85	Returner's Clock	4.9	Elite	Generic	REF				
item	86	Havel's Greatshield	2.2	Uncommon	Dark Souls					
item	87	Sanctus - Dark souls	2.9	Uncommon	Dark Souls					
item	88	Altar of Earth	3.9	Rare	Hota					
item	89	Ring of Favor and Protection	3.6	Rare	Dark Souls					
item	90	Covetous Gold Serpent Ring	4.5	Elite	Dark Souls					
item	91	Ring of the Sun Princess	4.2	Elite	Dark Souls					
item	92	Slumbering Dragoncrest Ring	2.9	Uncommon	Dark Souls					
item	93	Cloranthy Ring	2.4	Uncommon	Dark Souls					
item	94	Red Stoneplate Ring	2.5	Uncommon	Dark Souls					
item	95	Blue Stoneplate Ring	2.4	Uncommon	Dark Souls					
item	96	Yellow Stoneplate Ring	2.8	Uncommon	Dark Souls					
item	97	Speckled Stoneplate Ring	3.2	Rare	Dark Souls					
item	98	Ring of Steel Protection	2.8	Uncommon	Dark Souls					
item	99	Energy Drink	2.6	Uncommon	Generic					
item	100	Cloak of Billowing	0.8	Trash	DnD					
item	101	Wardrobe of Mending	1.8	Common	Generic					
item	102	Sakuya Fumo	2.5	Uncommon	Generic					
item	103	Dread Helm	0.7	Trash	DnD					
item	104	Cleaning Stone	1.2	Common	DnD					
item	105	All-purpose tool	0.9	Trash	DnD					
item	106	Amulet of Health	1.5	Common	Generic					
item	107	Magical Beans	3.5	Rare	Generic					
item	108	Special Tattoo Kit	3.5	Rare	Generic					
item	109	The Collar of Obedience	2.7	Uncommon	Generic					
item	110	Unbreakable Shield	4.1	Elite	Generic					
item	111	Mystery of the Night Sky	5.3	Epic	Black Souls					
item	112	Can of Febreze	0.1	Trash	Generic					
item	113	Meeseeks Box	4.5	Elite	Rick and Morty					
item	114	Monstergirls and You	3.3	Rare	Generic	REF				
item	115	Magic Scroll Blizzard	1.7	Common	Generic					
item	116	Exorcist's Gloves	1.1	Common	Generic					
item	117	Tome of Rennala	4.0	Elite	Elden Ring					
item	118	Tome of Deathblight	4.1	Elite	Elden Ring					
item	119	Perfect Decoy	1.6	Common	Generic					
item	120	Tome of Raya Lucaria	3.8	Rare	Elden Ring					
item	121	Tome of the Starscourge	4.7	Elite	Elden Ring					
item	122	Cruise Ship	3.0	Rare	Generic					
item	123	Tank	1.2	Common	Generic					
item	124	Pocket Armory	2.2	Uncommon	Generic					
item	125	Servant Voucher	5.3	Epic	Fate					
item	126	Stimpack	2.3	Uncommon	Fallout					
item	127	Staff of the Phoenix	5.9	Epic	Generic					
item	128	Moonlight Greatsword	3.1	Rare	Dark Souls					
item	129	Super Crown - Mario	2.3	Uncommon	Generic					
item	130	Crate of Explosives	1.9	Common	Generic					
item	131	Gold Apple	2.4	Uncommon	Minecraft					
item	132	Enchanted Golden Apple	3.4	Rare	Minecraft					
item	133	Grimoire of Wind Magic	4.7	Elite	Black Clover					
item	134	Lightsaber	3.1	Rare	Star Wars					
item	135	Wand of the Ice Fairy	4.7	Elite	Generic					
item	136	Divine Shotgun	3.5	Rare	Generic					
item	137	Druid's Living Wand	3.8	Rare	Generic					
item	138	Movement Ring	3.9	Rare	Generic					
item	139	Pitcher of Eternal water	1.8	Common	Hunter x Hunter					
item	140	Skin Care Hot Springs	3.4	Rare	Generic					
item	141	Apartment in Between	3.7	Rare	Generic					
item	142	Liquor Spring	1.7	Common	Hunter x Hunter					
item	143	Mystery Pond	3.2	Rare	Hunter x Hunter					
item	144	Golden Scales	6.9	Legendary	Hunter x Hunter					
item	145	Angel's Breath	4.8	Elite	Hunter x Hunter					
item	146	Poltergeist's Pillow	2.5	Uncommon	Hunter x Hunter					
item	147	X-ray Goggles	1.9	Common	Hunter x Hunter					
item	148	Book of VIP Passes	3.5	Rare	Hunter x Hunter					
item	149	Hormone Cookies	1.6	Common	Hunter x Hunter					
item	150	Recycling Can	4.5	Elite	Generic					
item	151	Hideout Realtor	2.1	Uncommon	Hunter x Hunter					
item	152	Long Lost Delivery	1.9	Common	Hunter x Hunter					
item	153	Witch's Rejuvenation Potion	2.9	Uncommon	Hunter x Hunter					
item	154	Doyen's Growth Pills	1.1	Common	Hunter x Hunter					
item	155	Doyen's Virility Pills	1.4	Common	Hunter x Hunter					
item	156	Doyen's Hair Cream	1.0	Common	Hunter x Hunter					
item	157	Mad Scientist's Steroids	3.7	Rare	Hunter x Hunter					
item	158	Levitation Necklace	2.4	Uncommon	Generic					
item	159	Hero's Bandages	2.1	Uncommon	Generic					
item	160	Fairy Powder	1.8	Common	Black Souls					
item	161	Scrap Iron Candy	1.4	Common	Black Souls					
item	162	Hlanith Wine	3.7	Rare	Black Souls					
item	163	Star Fluid	5.3	Epic	Black Souls					
item	164	Phantom Thief's Mantle	3.2	Rare	Black Souls					
item	165	Evil Eye Ring	2.2	Uncommon	Black Souls					
item	166	Hydrogen Bomb	3.8	Rare	Generic					
item	167	Cheshire Cat's ring	2.1	Uncommon	Black Souls					
item	168	Wind Gods Ring	3.3	Rare	Black Souls					
item	169	Thief's Ring	3.6	Rare	Generic					
item	170	Windless Wrap	4.8	Elite	Black Souls					
item	171	0 - The Fool	3.5	Rare	Generic					
item	172	I - The Magician	4.5	Elite	Generic					
item	173	II - The High Priestess	3.6	Rare	Generic					
item	174	III - The Empress	4.1	Elite	Generic					
item	175	IV - The Emperor	4.2	Elite	Generic					
item	176	V - The Hierophant	3.4	Rare	Generic					
item	177	VI - The Lovers	5.1	Epic	Generic					
item	178	VII - The Chariot	3.7	Rare	Generic					
item	179	VIII - Strength	3.6	Rare	Generic					
item	180	IX - The Hermit	2.7	Uncommon	Generic					
item	181	X - Wheel of Fortune	2.5	Uncommon	Generic					
item	182	XI - Justice	3.0	Rare	Generic					
item	183	XII - The Hanged Man	1.5	Common	Generic					
item	184	XIII - Death	5.4	Epic	Generic					
item	185	XIV - Temperance	1.9	Common	Generic					
item	186	XV - The Devil	3.5	Rare	Generic					
item	187	XVI - The Tower	4.3	Elite	Generic					
item	188	XVII - The Star	4.3	Elite	Generic					
item	189	XVIII - The Moon	3.8	Rare	Generic					
item	190	XIX - The Sun	4.0	Elite	Generic					
item	191	XX - Judgement	1.9	Common	Generic					
item	192	XXI - The World	5.0	Epic	Generic					
item	193	Volcano	2.8	Uncommon	Terraria					
item	194	Starlight	3.6	Rare	Terraria					
item	195	Ghastly Glaive	3.8	Rare	Terraria					
item	196	North Pole	4.1	Elite	Terraria					
item	197	Daybreak	4.7	Elite	Terraria					
item	198	Sunfury	3.2	Rare	Terraria					
item	199	Blue Moon	1.7	Common	Terraria					
item	200	Ice Blade	2.8	Uncommon	Terraria					
item	201	Space Dolphin Machine Gun	3.8	Rare	Terraria					
item	202	Onyx Blaster	2.9	Uncommon	Terraria					
item	203	Death's Sickle	4.2	Elite	Terraria					
item	204	Inferno Fork	4.1	Elite	Terraria					
item	205	Last Prism	5.4	Epic	Terraria					
item	206	Holy Water	3.2	Rare	Generic					
item	207	Golden Cross	2.6	Uncommon	Generic					
item	208	Super Absorbent Sponge	1.4	Common	Terraria					
item	209	Heavy Blade	2.9	Uncommon	Generic					
item	210	Metal Gear Excelsus	6.7	Legendary	Metal Gear					
item	211	The Straw Hat	0.7	Trash	One Piece					
item	212	Modified Compound V	3.4	Rare	The Boys	REF				
item	213	Sharingan Jar	4.5	Elite	Naruto					
item	214	Byakugan Jar	4.4	Elite	Naruto					
item	215	Iron Man Armor Mark III	3.7	Rare	Marvel					
item	216	Infinity Gauntlet	2.6	Uncommon	Marvel					
item	217	Greed's Coin	4.8	Elite	Generic					
item	218	Durable Baseball Bat	1.8	Common	Generic					
item	219	Combat Armor	3.6	Rare	Generic					
item	220	Kamui Senketsu	7.3	Mythical	Kill La Kill					
item	221	Goku Uniform 1star	2.7	Uncommon	Kill La Kill					
item	222	Goku Uniform 2star	3.8	Rare	Kill La Kill					
item	223	Goku Uniform 3star	5.5	Epic	Kill La Kill					
item	224	Your Laptop	3.6	Rare	Generic					
item	225	Infinite Bowl of Spaghetti	1.5	Common	Generic					
item	226	Kanaedas Bike	1.3	Common	Akira					
item	227	Any Vehicle Voucher	3.1	Rare	Generic					
item	228	Refined Heart-Shaped Herb	4.3	Elite	MCU					
item	229	Senzu Bean	5.9	Epic	Dragon Ball					
item	230	Unknown Mask	3.4	Rare	Generic					
item	231	Monster Cell	6.7	Legendary	One Punch Man					
item	232	Ability Ticket	5.5	Epic	Generic					
item	233	Trait Ticket	5.2	Epic	Generic					
item	234	Skill Ticket	5.1	Epic	Generic					
item	235	Uroboros Virus	4.6	Elite	Resident Evil					
item	236	Tvirus	3.3	Rare	Resident Evil					
item	237	Modified Tvirus	5.8	Epic	Resident Evil					
item	238	The Beherit	2.5	Uncommon	Berserk					
item	239	Chekhov's Box	3.9	Rare	Generic					
item	240	Cloak of Levitation	4.6	Elite	Marvel					
item	241	Plague Canister	5.7	Epic	Calamity Mod					
item	242	Mehrunes Razor	7.1	Mythical	Skyrim					
item	243	Skeleton Key	8.2	Divine	Skyrim					
item	244	Cloak of Invisibility	2.4	Uncommon	Harry Potter					
item	245	Annihilation Maker	7.6	Mythical	DxD					
item	246	Unknown Dictator	5.8	Epic	DxD					
item	247	Zenith Tempest	7.6	Mythical	DxD					
item	248	Star Buster Blaster	7.0	Mythical	DxD					
item	249	Canis Lycaon	6.1	Legendary	DxD					
item	250	True Longinus	7.4	Mythical	DxD					
item	251	Telos Karma	8.5	Divine	DxD	REF				
item	252	Regulus Nemea	6.2	Legendary	DxD					
item	253	Nereid Kyre	7.4	Mythical	DxD					
item	254	Can of Pain	1.5	Common	Generic					
item	255	Nights Edge	4.2	Elite	Terraria					
item	256	Moonveil	3.5	Rare	Elden Ring					
item	257	Malikeths Black Blade	5.7	Epic	Elden Ring					
item	258	Beginners Guide to Runecraft	3.3	Rare	Fate					
item	259	Grow Your Own Golem Kit	3.2	Rare	Generic					
item	260	Cape of Rebellion	4.2	Elite	Generic					
item	261	Halo of Light	5.6	Epic	Generic					
item	262	Devil Horns	3.2	Rare	Generic					
item	263	Blade of Hatred	4.0	Elite	Generic					
item	264	Brass Knuckles	0.4	Trash	Generic					
item	265	Ring of the Paladin	4.2	Elite	Generic					
item	266	Earplugs	1.0	Common	Generic					
item	267	Second Face	2.4	Uncommon	Generic					
item	268	Mirror Blade	4.2	Elite	Generic					
item	269	Amulet of Imitation	3.7	Rare	Generic					
item	270	Light Sword	1.6	Common	Generic					
item	271	Private Jet	3.7	Rare	Generic					
item	272	Charismatic Sunglasses	1.3	Common	Generic					
item	273	Sword of Judgement	3.8	Rare	Hota					
item	274	The Armageddon Blade	5.4	Epic	Hota					
item	275	Sword of Hellfire	3.3	Rare	Hota					
item	276	Angellic Alliance	6.0	Legendary	Hota					
item	277	Titans Thunder	5.5	Epic	Hota					
item	278	Armor of the Dammed	5.8	Epic	Hota					
item	279	Power of the Dragon Father	5.3	Epic	Hota					
item	280	Spellbinders Hat	5.7	Epic	Hota					
item	281	Admirals Hat	4.9	Elite	Hota					
item	282	Cloak of Silence	3.6	Rare	Hota	REF				
item	283	Cape of Velocity	3.8	Rare	Hota					
item	284	Cloak of the Undead King	5.3	Epic	Hota					
item	285	Charm of Eclipse	3.4	Rare	Hota					
item	286	Wizards Well	4.9	Elite	Hota					
item	287	Orb of Silt	3.5	Rare	Hota					
item	288	Orb of Firmament	3.9	Rare	Hota					
item	289	Orb of Driving Rain	3.8	Rare	Hota					
item	290	Orb of Tempestuous Fire	3.6	Rare	Hota					
item	291	Tome of Air	6.2	Legendary	Hota					
item	292	Tome of Earth	5.8	Epic	Hota					
item	293	Tome of Water	5.6	Epic	Hota					
item	294	Tome of Fire	4.9	Elite	Hota					
item	295	Sphere of Permanence	3.9	Rare	Hota					
item	296	Orb of Vulnerability	5.2	Epic	Hota	REF				
item	297	Angel Feather Arrows	3.4	Rare	Hota					
item	298	Vial of Lifeblood	3.6	Rare	Hota					
item	299	Elixir of Life	6.2	Legendary	Hota					
item	300	Endless Purse of Gold	4.0	Elite	Hota					
item	301	Horn of the Abyss	6.9	Legendary	Hota					
item	302	Archmages Robes	4.4	Elite	Generic					
item	303	Altar of Fire	3.7	Rare	Hota					
item	304	Altar of Air	4.1	Elite	Hota					
item	305	Altar of Water	3.5	Rare	Hota					
item	306	Elemental Conflux	5.0	Epic	Hota					
item	307	Pyre	5.3	Epic	Hota					
item	308	Dragon's Hoard	5.9	Epic	Generic					
item	309	Dragon Utopia	7.7	Mythical	Hota					
item	310	Hydra Pond	4.8	Elite	Hota					
item	311	Nymph Waterfall	2.4	Uncommon	Hota					
item	312	Maelstrom	4.9	Elite	Hota					
item	313	Magic Forest	6.8	Legendary	Hota					
item	314	Crystal Cave	6.3	Legendary	Hota					
item	315	Frozen Cliffs	7.2	Mythical	Hota					
item	316	Cloud Temple	5.1	Epic	Hota					
item	317	Experimental Shop	6.2	Legendary	Hota					
item	318	Portal of Glory	5.7	Epic	Hota					
item	319	Garden of Revelations	3.1	Rare	Generic					
item	320	Fountain of Youth	3.2	Rare	Generic					
item	321	Magic Spring	3.9	Rare	Hota					
item	322	Marika's Hammer	3.2	Rare	Elden Ring					
item	323	Sacrificial Doll	3.7	Rare	Generic					
item	324	Relic Gold	2.1	Uncommon	Generic					
item	325	Stack of Gold Bars	1.5	Common	Generic					
item	326	Greedy Ring	3.5	Rare	Generic					
item	327	Gold Ring Gift	1.0	Common	Generic					
item	328	Chlorophyte Bar	3.9	Rare	Calamity Mod					
item	329	Aerolite Bar	2.6	Uncommon	Calamity Mod					
item	330	Astral Bar	4.2	Elite	Calamity Mod					
item	331	Broken Biome Blade	2.8	Uncommon	Calamity Mod					
item	332	Roxcalibur	3.3	Rare	Calamity Mod					
item	333	Sahara Slicers	2.4	Uncommon	Calamity Mod					
item	334	Unbreakable Blade	3.0	Rare	Generic					
item	335	Bag of Endless Coins	3.4	Rare	Generic					
item	336	Endless Bag of Ninja Supplies	3.6	Rare	Generic					
item	337	Portable Supercomputer	4.8	Elite	Generic					
item	338	Bag of Ore	3.8	Rare	Generic					
item	339	Portable Pharmacy	3.2	Rare	Generic					
item	340	Droid Factory	4.8	Elite	Star Wars					
item	341	Flowing Water Crushing Rock Fist Manual	6.8	Legendary	One Punch Man					
item	342	Grimoire of Izalith	4.6	Elite	Dark Souls					
item	343	Tome of the Way of the White	3.6	Rare	Dark Souls					
item	344	Tome of Orbeck	4.7	Elite	Dark Souls					
item	345	Rites of the Dragon Communion	5.4	Epic	Elden Ring					
item	346	Rites of the Dragon Cult	4.9	Elite	Elden Ring					
item	347	Capsule Case	4.7	Elite	Dragon Ball					
item	348	Rites of the Erdtree	5.2	Epic	Elden Ring					
item	349	Grimoire of Spatial Magic	6.8	Legendary	Black Clover					
item	350	Grimoire of Lightning Magic	5.0	Epic	Black Clover					
item	351	Grimoire of Water Magic	4.7	Elite	Black Clover					
item	352	Grimoire of Ice Magic	4.5	Elite	Black Clover					
item	353	Grimoire of Darkness Magic	6.5	Legendary	Black Clover					
item	354	Grimoire of Light Magic	6.4	Legendary	Black Clover					
item	355	Familiar Contract	3.3	Rare	Generic					
item	356	Master Blacksmith Commission	4.0	Elite	Generic					
item	357	Giant Ominous Floating Obsidian Sphere	4.5	Elite	Generic					
item	358	Beauty Perfume	2.8	Uncommon	Generic					
item	359	Bellowing Dragoncrest Ring	3.6	Rare	Dark Souls					
item	360	Dusk Crown Ring	4.0	Elite	Dark Souls					
item	361	Great Swamp Ring	2.9	Uncommon	Dark Souls					
item	362	Chaos Witch's Ring	3.8	Rare	Generic					
item	363	Sage's Ring	3.1	Rare	Dark Souls					
item	364	Sahelanthropus	5.1	Epic	Metal Gear					
item	365	Twilight Healing	4.8	Elite	DxD					
item	366	Gravity Jail	3.8	Rare	DxD					
item	367	Boosted Gear	7.9	Mythical	DxD					
item	368	Divine Dividing	7.8	Mythical	DxD					
item	369	Holy Collider	6.0	Legendary	Calamity Mod					
item	370	Jackal & Casull	3.7	Rare	Hellsing					
item	371	Dragon Slayer	2.6	Uncommon	Berserk					
item	372	Wastelanders Survival Kit	2.5	Uncommon	Fallout					
item	373	The Courier's Stash	1.5	Common	Fallout					
item	374	Hei Gui Stealth Suit	2.8	Uncommon	Fallout					
item	375	Feng Shui Engine	4.3	Elite	Street Fighter					
item	376	Enma	4.4	Elite	One Piece					
item	377	Shusui	3.6	Rare	One Piece					
item	378	Pip-Boy 3000	2.4	Uncommon	Fallout					
item	379	Power Fist	1.1	Common	Fallout					
item	380	Rasaka's Fang	3.5	Rare	Solo Leveling					
item	381	Rasaka's Venom	3.4	Rare	Solo Leveling					
item	382	Knight Killer	2.7	Uncommon	Solo Leveling					
item	383	Baruka's Dagger	2.9	Uncommon	Solo Leveling					
item	384	Demon King's Daggers	3.1	Rare	Solo Leveling					
item	385	Demon King's Longsword	4.2	Elite	Solo Leveling					
item	386	Kamish's Wrath	4.7	Elite	Solo Leveling					
item	387	Teleportation Amulet	4.4	Elite	Generic					
item	388	Divine Crucifix	3.8	Rare	Generic					
item	389	Telepathic Implant	3.6	Rare	Invincible					
item	390	Ripperdoc Ticket	4.2	Elite	Cyberpunk 2077					
item	391	Clover Amulet	4.6	Elite	Generic					
item	392	Holy Antidote	2.6	Uncommon	Generic					
item	393	Sandevistan	4.6	Elite	Cyberpunk 2077					
item	394	Omni Phone	3.3	Rare	Generic					
item	395	Ender Pearl	3.2	Rare	Minecraft					
item	396	Character Card Wolverine	5.0	Epic	Generic					
item	397	Bronze Heart Ticket	1.5	Common	Generic					
item	398	Silver Heart Ticket	2.5	Uncommon	Generic					
item	399	Gold Heart Ticket	3.5	Rare	Generic					
item	400	Royal Heart Ticket	4.5	Elite	Generic					
item	401	Cupid's Ticket	5.5	Epic	Generic					
item	402	Auto Doc	3.9	Rare	Fallout					
item	403	Blight Spewer	5.7	Epic	Calamity Mod					
item	404	Shadethrower	3.6	Rare	Calamity Mod					
item	405	Heavenly Gale	7.8	Mythical	Calamity Mod					
item	406	Telluric Gale	6.2	Legendary	Calamity Mod					
item	407	The Storm	4.7	Elite	Calamity Mod					
item	408	Hoarfrost Bow	4.2	Elite	Calamity Mod					
item	409	Lunarian Bow	3.6	Rare	Calamity Mod					
item	410	Phoenix Feather	6.6	Legendary	Black Souls					
item	411	Grimm Pool	4.7	Elite	RWBY					
item	412	The Stand Arrow	5.1	Epic	JoJo					
item	413	Wolverine's Skeleton	3.4	Rare	Marvel					
item	414	Nano Machine Heart	6.4	Legendary	Metal Gear Rising Revengeance					
item	415	Danzo's Right Arm	6.5	Legendary	Naruto					
item	416	Hashirama Cells	5.4	Epic	Naruto					
item	417	Rinnegan Jar	7.2	Mythical	Naruto					
item	418	Fire Release Jutsu Scroll	5.2	Epic	Naruto					
item	419	Water Release Jutsu Scroll	5.6	Epic	Naruto					
item	420	Wind Release Jutsu Scroll	6.0	Legendary	Naruto					
item	421	Earth Release Jutsu Scroll	5.5	Epic	Naruto					
item	422	Lightning Release Jutsu Scroll	5.7	Epic	Naruto					
item	423	T-51b Power Armor	2.6	Uncommon	Fallout					
